recording_id,event_id,ego_id,target_id,start_frame,end_frame,anchor_frame,context_end_frame,context_length,context_horizon_steps,pre_cross_steps,post_cross_steps,risk_start_frame,risk_start_index,cross_frame,cutin_start_frame,cutin_end_frame,source_lane,target_lane,ego_length,adv_length,initial_gap,initial_closing_speed,recorded_min_gap,recorded_min_ttc,completion_gap,post_cutin_min_gap,post_cutin_min_ttc,cutin_gap,cutin_ttc,cutin_time_headway,cutin_lateral_time_gap,max_post_cutin_drac,cutin_duration_seconds,cross_lateral_offset,min_abs_lateral_offset,max_abs_lateral_velocity,max_lateral_approach_speed,final_abs_lateral_offset,cutin_safety_risk_score,post_longitudinal_risk_score,ltg_risk_score,y_long,is_cutin,is_front_cutin,collision,near_collision,y_cutin
2,cin_02_00023,975,970,22081,22266,22133,22233,101,100,35,65,22168,34,22168,22157,22266,2,3,4.55,4.45,138.2899932861328,1.4500007629394531,136.41000366210938,96.6573257446289,139.01000000000002,136.41000366210938,204.22325134277344,136.82998657226562,204.22325134277344,3.8456993103027344,2.5066094475173246,0.0016403665067628026,4.36,-1.9999999999999982,0.0,1.5000104904174805,1.5000104904174805,0.5,0.3434465581407526,0.2659750086298025,0.07747154951095007,0.2659750086298025,1.0,1.0,0.0,0.0,0.3434465581407526
2,cin_02_00025,997,986,22540,22836,22678,22778,101,100,30,70,22708,29,22708,22697,22836,2,3,4.04,3.64,40.50999084472656,9.910001754760742,19.27999496459961,4.084521770477295,15.98,19.27999496459961,4.47507381439209,30.520000457763672,4.47507381439209,0.9713558554649353,1.7800014305128389,0.7619985938072205,5.56,-1.8200000000000003,0.4799995422363281,1.0000228881835938,1.0000228881835938,0.4799995422363281,2.1107241914323938,2.0136062523103444,0.09711793912204947,2.0136062523103444,1.0,1.0,0.0,0.0,2.1107241914323938
2,cin_02_00026,992,995,22498,22794,22600,22700,101,100,35,65,22635,34,22635,22624,22794,5,6,8.39,4.45,19.51000793457031,-10.129999160766602,19.910001754760742,1000.0,86.47000000000004,33.160003662109375,1000.0,33.160003662109375,1000.0,1.3381760120391846,1.7920970510815244,0.0,6.8,-2.289999999999999,0.6900005340576172,1.2500286102294922,1.2500286102294922,0.6900005340576172,0.7580665347623526,0.6555198350728284,0.10254669968952422,0.6555198350728284,1.0,1.0,0.0,0.0,0.7580665347623526
2,cin_02_00027,1043,1044,23533,23816,23694,23794,101,100,35,65,23729,34,23729,23718,23804,5,6,3.94,4.85,13.469990234375,-7.129999160766602,13.760013580322266,1000.0,45.36999999999999,23.459980010986328,1000.0,23.459980010986328,1000.0,0.8117640614509583,1.293345201386019,0.0,3.44,-1.9400000000000013,0.18999862670898438,1.5000343322753906,1.5000343322753906,0.18999862670898438,1.2710270994740034,1.1272176932469071,0.1438094062270962,1.1272176932469071,1.0,1.0,0.0,0.0,1.2710270994740034
3,cin_03_00001,101,99,2350,2640,2360,2460,101,100,15,85,2375,14,2375,2364,2463,2,3,4.55,4.35,63.71000366210937,3.8899993896484375,48.55001449584961,13.714690208435059,48.10999999999994,48.55001449584961,13.714690208435059,61.28998947143555,15.837211608886719,1.8037078380584717,1.0400762994754411,0.1308683156967163,3.96,-0.2599999999999998,0.1700000762939453,0.2500295639038086,0.25000572204589844,0.1700000762939453,1.0262049969781886,0.8351089680907134,0.19109602888747515,0.8351089680907134,1.0,1.0,0.0,0.0,1.0262049969781886
3,cin_03_00002,120,116,2852,3089,2931,3031,101,100,15,85,2946,14,2946,2935,3029,6,5,4.24,4.04,84.03999267578125,1.4399986267089844,77.70999145507812,44.97713851928711,77.85999999999997,77.70999145507812,44.97713851928711,83.18000793457031,57.36549377441406,2.3752143383026123,1.6239618539004388,0.01945432834327221,3.76,2.2099999999999973,0.4400005340576172,1.2500286102294922,1.2500286102294922,0.5199985504150391,0.6141598328094758,0.4988516034813086,0.1153082293281673,0.4988516034813086,1.0,1.0,0.0,0.0,0.6141598328094758
3,cin_03_00004,219,221,5849,6192,6020,6120,101,100,20,80,6040,19,6040,6029,6192,5,6,7.38,4.85,11.980001220703125,-7.309999465942383,12.280004501342773,1000.0,62.94000000000006,17.840002059936523,1000.0,17.840002059936523,1000.0,0.7807440757751465,2.539942780850658,0.0,6.52,-1.9949999999999974,0.41499900817871094,0.9999752044677734,0.9999752044677734,0.41499900817871094,1.2468723356909008,1.1719548740555972,0.07491746163530376,1.1719548740555972,1.0,1.0,0.0,0.0,1.2468723356909008
3,cin_03_00005,308,304,8112,8279,8176,8276,101,100,50,50,8226,49,8226,8215,8279,2,3,4.75,4.24,149.54000366210937,4.090000152587891,132.49002075195312,32.33806228637695,132.06,132.49002075195312,32.33806228637695,141.00001525878906,32.714637756347656,3.5687172412872314,2.1333515592713863,0.06606872379779816,2.56,-1.67,0.8000001907348633,0.9999990463256836,0.9999990463256836,0.8000001907348633,0.46867165401985394,0.38294309160852447,0.08572856241132948,0.38294309160852447,1.0,1.0,0.0,0.0,0.46867165401985394
3,cin_03_00006,321,320,8580,8881,8732,8832,101,100,15,85,8747,14,8747,8736,8881,2,3,4.45,2.83,19.779998168945312,1.1400012969970703,18.949996948242188,18.100923538208008,17.99,18.949996948242188,32.118629455566406,19.330001831054688,38.660003662109375,0.6080528497695923,1.7300021457692583,0.009184703230857849,5.8,-1.8399999999999999,0.16000080108642578,1.250004768371582,1.250004768371582,0.16000080108642578,1.8013471676575787,1.6970094399408517,0.104337727716727,1.6970094399408517,1.0,1.0,0.0,0.0,1.8013471676575787
3,cin_03_00007,326,322,8634,8878,8663,8763,101,100,20,80,8683,19,8683,8672,8801,6,5,3.84,4.45,50.18000076293946,2.7600021362304688,40.03000259399414,16.738805770874023,37.62000000000005,40.03000259399414,16.738805770874023,47.98999786376953,17.57875633239746,1.2879763841629028,2.813448626653103,0.08068660646677017,5.16,2.2200000000000024,0.21000099182128906,1.0000228881835938,1.0000228881835938,0.21000099182128906,1.1051353203205554,1.0402868765332391,0.06484844378731623,1.0402868765332391,1.0,1.0,0.0,0.0,1.1051353203205554
3,cin_03_00008,330,324,8671,8974,8732,8832,101,100,45,55,8777,44,8777,8766,8880,2,3,4.14,3.84,33.72002197265625,1.9399986267089844,29.449987411499023,17.51563835144043,28.96999999999998,29.449987411499023,29.367935180664062,31.129995346069336,29.367935180664062,1.0123575925827026,1.5950017881410485,0.01804688386619091,4.56,-1.6350000000000016,0.3950004577636719,0.9999990463256836,0.9999990463256836,0.3950004577636719,1.2093605536766812,1.0995741966393344,0.10978635703734674,1.0995741966393344,1.0,1.0,0.0,0.0,1.2093605536766812
3,cin_03_00009,432,430,11076,11380,11205,11305,101,100,35,65,11240,34,11240,11229,11310,2,3,4.65,3.94,23.980009155273436,5.190000534057617,15.100004196166992,4.631579399108887,14.989999999999997,15.100004196166992,6.884325981140137,18.449995040893555,6.884325981140137,0.5970872044563293,1.2114172831432815,0.19464507699012756,3.24,-2.289999999999999,0.19999980926513672,1.750016212463379,1.750016212463379,0.19999980926513672,2.239493455098168,2.091833620598857,0.14765983449931094,2.091833620598857,1.0,1.0,0.0,0.0,2.239493455098168
3,cin_03_00011,524,521,13846,14078,13936,14036,101,100,15,85,13951,14,13951,13940,14054,6,5,4.85,6.16,71.59000122070313,3.5,58.969974517822266,20.309736251831055,56.99,58.969974517822266,20.309736251831055,69.54000091552734,20.392961502075195,1.844562292098999,1.404968529467862,0.08393314480781555,4.56,1.5150000000000006,0.005001068115234375,1.0000228881835938,1.0000228881835938,0.2350006103515625,0.8693775517485326,0.736085800603293,0.13329175114523958,0.736085800603293,1.0,1.0,0.0,0.0,0.8693775517485326
3,cin_03_00012,566,562,15158,15379,15270,15370,101,100,45,55,15315,44,15315,15304,15379,6,5,3.84,4.55,97.940009765625,4.75,80.20999908447266,19.752765655517578,78.83999999999997,80.20999908447266,19.752765655517578,89.4800033569336,19.752765655517578,2.4568920135498047,2.733446083418108,0.11466746032238007,3.0,2.150000000000002,0.9500007629394531,1.0000228881835938,1.0000228881835938,0.9500007629394531,0.6481323033280973,0.5847111813149484,0.06342112201314902,0.5847111813149484,1.0,1.0,0.0,0.0,0.6481323033280973
3,cin_03_00013,609,608,16583,16806,16585,16685,101,100,15,85,16600,14,16600,16589,16674,2,3,3.74,5.05,73.8499951171875,7.369998931884766,44.500003814697266,6.4028778076171875,47.69000000000001,44.500003814697266,6.4028778076171875,69.4699935913086,9.503417015075684,1.5154883861541748,2.1466853164637443,0.5449837446212769,3.4,-1.7200000000000006,0.21000003814697266,0.9999990463256836,0.9999990463256836,0.3000001907348633,1.4269291255871868,1.3389730890244749,0.08795603656271185,1.3389730890244749,1.0,1.0,0.0,0.0,1.4269291255871868
3,cin_03_00014,623,618,17101,17312,17186,17286,101,100,20,80,17206,19,17206,17195,17312,2,3,4.85,4.35,43.610006713867186,9.289997100830078,15.849996566772461,3.682675838470459,12.390000000000002,15.849996566772461,3.682675838470459,36.47998809814453,4.241859436035156,0.7899520397186279,2.5466081759806727,1.0140266418457031,4.68,-2.01,0.3600006103515625,0.9999990463256836,0.9999990463256836,0.3600006103515625,3.561877940602671,3.4899236522911665,0.07195428831150433,3.4899236522911665,1.0,1.0,0.0,0.0,3.561877940602671
3,cin_03_00015,659,658,18013,18263,18115,18215,101,100,20,80,18135,19,18135,18124,18263,5,6,3.94,4.65,52.80999572753906,-8.669998168945312,53.13999938964844,1000.0,104.23999999999997,59.71000671386719,1000.0,59.71000671386719,1000.0,1.9896702766418457,2.599938966240702,0.0,5.56,-2.0500000000000007,0.9099998474121094,0.7500171661376953,0.7500171661376953,0.9099998474121094,0.5132542741821242,0.44659236778908695,0.06666190639303728,0.44659236778908695,1.0,1.0,0.0,0.0,0.5132542741821242
3,cin_03_00016,668,669,18535,18796,18686,18786,101,100,15,85,18701,14,18701,18690,18789,3,2,4.14,4.55,19.570008544921876,-6.729999542236328,19.83000373840332,1000.0,46.51,23.559999465942383,1000.0,23.559999465942383,1000.0,0.7319043278694153,2.386687859617891,0.0,3.96,1.9000000000000021,0.38000011444091797,0.9999990463256836,0.9999990463256836,0.3900003433227539,1.3332777124518445,1.256351670073843,0.07692604237800132,1.256351670073843,1.0,1.0,0.0,0.0,1.3332777124518445
3,cin_03_00017,706,698,19485,19689,19554,19654,101,100,15,85,19569,14,19569,19558,19689,2,3,5.15,4.14,125.53001831054688,3.450000762939453,116.68999481201172,36.55976486206055,115.51000000000002,116.68999481201172,39.845184326171875,123.52001190185547,39.845184326171875,3.4882802963256836,1.9600178020790284,0.03890054300427437,5.24,-1.5599999999999987,0.21000003814697266,1.0000228881835938,1.0000228881835938,0.21000003814697266,0.43486725418333405,0.33970450588703693,0.09516274829629712,0.33970450588703693,1.0,1.0,0.0,0.0,0.43486725418333405
3,cin_03_00018,708,705,19517,19794,19577,19677,101,100,30,70,19607,29,19607,19596,19706,2,3,4.55,4.35,35.49000244140625,5.350000381469727,26.89999008178711,6.650949001312256,27.700000000000006,26.89999008178711,8.905611038208008,30.189998626708984,8.905611038208008,0.8685270547866821,0.7466613685130732,0.19032929837703705,4.4,-1.1199999999999992,0.0,1.5000104904174805,1.5000104904174805,0.32000064849853516,1.6548948068356868,1.3936037022271637,0.26129110460852306,1.3936037022271637,1.0,1.0,0.0,0.0,1.6548948068356868
3,cin_03_00019,760,753,20724,20950,20828,20928,101,100,45,55,20873,44,20873,20862,20950,2,3,4.04,4.24,91.370009765625,12.860000610351562,51.339996337890625,6.796891212463379,45.900000000000006,51.339996337890625,6.796891212463379,70.36000061035156,6.798068523406982,1.838996410369873,1.0971476839237058,0.7612454891204834,3.52,-1.9900000000000002,0.49000072479248047,1.750016212463379,1.750016212463379,0.49000072479248047,1.383216129665444,1.2175807208338743,0.16563540883156969,1.2175807208338743,1.0,1.0,0.0,0.0,1.383216129665444
3,cin_03_00020,796,792,21964,22212,21976,22076,101,100,45,55,22021,44,22021,22010,22108,6,5,4.55,4.75,121.96000061035156,13.170001983642578,72.22998809814453,6.782158851623535,59.649999999999956,72.22998809814453,6.782158851623535,98.25000762939453,7.675782203674316,2.4955554008483887,1.5040222781719692,0.840358555316925,3.92,1.9299999999999997,0.1600017547607422,1.2500286102294922,1.2500286102294922,0.1600017547607422,1.210104465883766,1.093091720013278,0.11701274587048811,1.093091720013278,1.0,1.0,0.0,0.0,1.210104465883766
3,cin_03_00021,888,885,24303,24598,24305,24405,101,100,25,75,24330,24,24330,24319,24450,2,3,4.45,4.85,53.650018310546876,3.6300010681152344,45.87000274658203,14.91364860534668,44.09999999999997,45.87000274658203,19.442296981811523,50.54998016357422,19.442296981811523,1.6895047426223755,1.259969483120351,0.06686453521251678,5.24,-0.6500000000000004,0.31999969482421875,0.5000114440917969,0.5000114440917969,0.31999969482421875,0.8864608827569033,0.7320293106451184,0.15443157211178482,0.7320293106451184,1.0,1.0,0.0,0.0,0.8864608827569033
3,cin_03_00022,891,890,24487,24683,24559,24659,101,100,15,85,24574,14,24574,24563,24683,6,5,4.95,4.04,109.99000061035156,1.1700019836425781,108.97000885009766,96.44710540771484,109.84999999999997,108.97000885009766,143.90750122070312,109.37000274658203,143.90750122070312,2.9134256839752197,1.6479618539004386,0.002640592632815242,4.8,2.2399999999999984,0.23999977111816406,1.2500286102294922,1.2500286102294922,0.23999977111816406,0.46179317017974286,0.35253043051092486,0.10926273966881797,0.35253043051092486,1.0,1.0,0.0,0.0,0.46179317017974286
4,cin_04_00001,26,24,342,581,476,576,101,100,45,55,521,44,521,510,581,3,4,4.65,4.85,57.62998962402344,-0.020000457763671875,56.68000793457031,113.760009765625,56.61,56.68000793457031,113.760009765625,57.650001525878906,360.3128662109375,1.5798848867416382,0.9360143434805829,0.002197608817368746,2.84,-1.25,0.09000015258789062,1.2499809265136719,1.2499809265136719,0.09000015258789062,0.8790529073577527,0.6751881444854373,0.20386476287231534,0.6751881444854373,1.0,1.0,0.0,0.0,0.8790529073577527
4,cin_04_00002,45,44,741,1022,755,855,101,100,20,80,775,19,775,764,903,6,7,3.54,4.35,5.780000381469726,-6.129999160766602,6.03000020980835,1000.0,45.93,10.740001678466797,1000.0,10.740001678466797,1000.0,0.3665529489517212,2.0481104795330562,0.0,5.56,-2.610000000000003,0.7600002288818359,1.2500286102294922,1.2500286102294922,0.7600002288818359,2.758165697791519,2.67435620291972,0.0838094948717991,2.67435620291972,1.0,1.0,0.0,0.0,2.758165697791519
4,cin_04_00003,49,46,857,1099,915,1015,101,100,45,55,960,44,960,949,1069,2,3,5.15,7.28,92.26000610351562,2.9599990844726562,85.97999572753906,31.34014892578125,86.64,85.97999572753906,50.2171516418457,87.88002014160156,50.2171516418457,2.7479679584503174,1.8999554962171785,0.01742432452738285,4.8,-1.495000000000001,0.35500144958496094,1.0000228881835938,1.0000228881835938,0.35500144958496094,0.4907485874149415,0.39717625907626725,0.09357232833867422,0.39717625907626725,1.0,1.0,0.0,0.0,0.4907485874149415
4,cin_04_00005,52,51,911,1263,1024,1124,101,100,15,85,1039,14,1039,1028,1151,7,8,6.16,3.94,11.290003967285156,-3.6799983978271484,11.449992179870605,1000.0,30.99000000000002,13.550005912780762,1000.0,13.550005912780762,1000.0,0.5420002341270447,1.7849589929429717,0.0,4.92,-1.9350000000000023,0.3950004577636719,1.2498855590820312,1.2498855590820312,0.4650001525878906,1.8680681870333005,1.7617252213146948,0.10634296571860574,1.7617252213146948,1.0,1.0,0.0,0.0,1.8680681870333005
4,cin_04_00006,58,59,1111,1418,1202,1302,101,100,15,85,1217,14,1217,1206,1344,6,7,12.03,4.95,13.109998474121094,-6.540000915527344,13.370000839233398,1000.0,48.649999999999984,17.010000228881836,1000.0,17.010000228881836,1000.0,0.6342281699180603,1.236018921187152,0.0,5.52,-1.7250000000000014,0.0049991607666015625,1.2500286102294922,1.2500286102294922,0.19499778747558594,1.6211163752527233,1.4736185079837794,0.14749786726894387,1.4736185079837794,1.0,1.0,0.0,0.0,1.6211163752527233
4,cin_04_00007,77,76,1612,1834,1654,1754,101,100,50,50,1704,49,1704,1693,1834,8,7,4.65,4.75,83.99000244140625,4.019996643066406,72.08000183105469,20.811542510986328,67.24999999999999,72.08000183105469,25.43523406982422,76.56001281738281,25.43523406982422,2.0503485202789307,1.2081123149702426,0.05916985869407654,5.64,1.5599999999999952,0.25,1.2499809265136719,1.2499809265136719,0.25,0.7431950935767163,0.592267253707911,0.1509278398688053,0.592267253707911,1.0,1.0,0.0,0.0,0.7431950935767163
4,cin_04_00008,94,95,2199,2553,2430,2530,101,100,20,80,2450,19,2450,2439,2553,3,2,4.04,4.95,39.489992980957034,-3.210000991821289,39.619998931884766,1000.0,51.690000000000005,41.65000534057617,1000.0,41.65000534057617,1000.0,1.7655787467956543,1.600000953675226,0.0,4.56,1.6999999999999993,0.5,1.0000228881835938,1.0000228881835938,0.5,0.6499968720041243,0.5374734769689785,0.11252339503514569,0.5374734769689785,1.0,1.0,0.0,0.0,0.6499968720041243
4,cin_04_00010,200,196,4357,4605,4503,4603,101,100,50,50,4553,49,4553,4542,4598,3,4,4.14,4.65,61.97999237060547,6.989999771118164,40.97999954223633,7.932352542877197,41.44,40.97999954223633,8.554962158203125,48.249996185302734,8.554962158203125,1.377784013748169,0.4266564943734503,0.32963332533836365,2.24,-0.75,0.019998550415039062,1.5000343322753906,1.5000343322753906,0.2800006866455078,1.5464945710026345,1.0847787426983957,0.46171582830423896,1.0847787426983957,1.0,1.0,0.0,0.0,1.5464945710026345
4,cin_04_00013,274,272,5926,6193,6084,6184,101,100,45,55,6129,44,6129,6118,6193,7,6,4.45,4.85,18.210000610351564,-0.7599983215332031,18.239999771118164,42.95550537109375,19.129999999999974,19.33001136779785,42.95550537109375,19.45000648498535,1000.0,0.548041820526123,2.2666132621272808,0.005237986799329519,3.0,1.7300000000000004,0.5400009155273438,0.7500171661376953,0.7500171661376953,0.5400009155273438,1.9658615668186696,1.8937129468757652,0.07214861994290453,1.8937129468757652,1.0,1.0,0.0,0.0,1.9658615668186696
4,cin_04_00014,280,279,6059,6322,6080,6180,101,100,15,85,6095,14,6095,6084,6206,8,7,4.14,4.65,47.77000091552735,3.2800025939941406,35.58998489379883,13.119739532470703,33.30999999999999,35.58998489379883,13.119739532470703,45.78999710083008,13.917928695678711,1.2603907585144043,1.1200457782299085,0.12168065458536148,4.88,0.9299999999999997,0.029998779296875,1.0000228881835938,1.0000228881835938,0.030002593994140625,1.3041332279109925,1.1344575299550865,0.16967569795590595,1.1344575299550865,1.0,1.0,0.0,0.0,1.3041332279109925
4,cin_04_00015,291,290,6447,6720,6477,6577,101,100,20,80,6497,19,6497,6486,6600,7,8,4.75,5.0,21.93000030517578,-3.960000991821289,22.099998474121094,1000.0,38.599999999999994,25.12000274658203,1000.0,25.12000274658203,1000.0,0.7877078652381897,1.2401159774149244,0.0,4.56,-1.730000000000004,0.40000152587890625,1.2500762939453125,1.2500762939453125,0.40000152587890625,1.326601524577042,1.176864126371629,0.1497373982054129,1.176864126371629,1.0,1.0,0.0,0.0,1.326601524577042
4,cin_04_00016,345,347,7888,8190,8079,8179,101,100,15,85,8094,14,8094,8083,8177,6,7,8.08,4.85,22.820003662109375,-4.64000129699707,23.010005950927734,1000.0,40.18999999999997,25.52999496459961,1000.0,25.52999496459961,1000.0,0.848454475402832,2.306613262127281,0.0,3.76,-1.8099999999999987,0.05999946594238281,1.0000228881835938,1.0000228881835938,0.05999946594238281,1.1666776443543596,1.0899801473541764,0.07669749700018318,1.0899801473541764,1.0,1.0,0.0,0.0,1.1666776443543596
4,cin_04_00018,371,369,8307,8521,8383,8483,101,100,25,75,8408,24,8408,8397,8521,4,3,4.85,5.15,51.94001770019531,-1.7800025939941406,52.0,1000.0,71.61,54.019989013671875,1000.0,54.019989013671875,1000.0,1.3858386278152466,4.758977879481312,0.0,4.96,1.1999999999999957,0.8499984741210938,0.5000114440917969,0.5000114440917969,0.8599987030029297,0.7058674685205419,0.6810129322594579,0.024854536261084022,0.6810129322594579,1.0,1.0,0.0,0.0,0.7058674685205419
